longitude	latitude	value
106.4908371	29.4541664	1.0000000
106.4916687	29.4541664	1.0000000
106.4925003	29.4541664	1.0000000
106.4933319	29.4541664	1.0000000
106.4941635	29.4541664	1.0000000
106.4950027	29.4541664	1.0000000
106.4958344	29.4541664	1.0000000
106.4966660	29.4541664	1.0000000
106.4899979	29.4549999	1.0000000
106.4908371	29.4549999	1.0000000
106.4916687	29.4549999	1.0000000
106.4925003	29.4549999	1.0000000
106.4933319	29.4549999	1.0000000
106.4941635	29.4549999	1.0000000
106.4950027	29.4549999	1.0000000
106.4958344	29.4549999	1.0000000
106.4916687	29.4558334	1.0000000
106.4925003	29.4558334	1.0000000
106.4933319	29.4558334	1.0000000
106.4941635	29.4558334	1.0000000
106.4950027	29.4558334	1.0000000
106.4958344	29.4558334	1.0000000
106.4925003	29.4566669	1.0000000
106.4933319	29.4566669	1.0000000
106.4941635	29.4566669	1.0000000
106.4958344	29.4566669	1.0000000
106.4966660	29.4566669	1.0000000
106.4908371	29.4575005	1.0000000
106.4916687	29.4575005	1.0000000
106.4925003	29.4575005	1.0000000
106.4933319	29.4575005	1.0000000
106.4941635	29.4575005	1.0000000
106.4950027	29.4575005	1.0000000
106.4958344	29.4575005	1.0000000
106.4966660	29.4575005	1.0000000
106.4916687	29.4583340	1.0000000
106.4925003	29.4583340	1.0000000
106.4933319	29.4583340	1.0000000
106.4941635	29.4583340	1.0000000
106.4950027	29.4583340	1.0000000
106.4958344	29.4583340	1.0000000
106.4966660	29.4583340	1.0000000
107.5100021	29.4583340	1.0000000
106.4908371	29.4591675	1.0000000
106.4916687	29.4591675	1.0000000
106.4925003	29.4591675	1.0000000
106.4933319	29.4591675	1.0000000
106.4941635	29.4591675	1.0000000
106.4950027	29.4591675	1.0000000
106.4958344	29.4591675	1.0000000
106.4966660	29.4591675	1.0000000
106.4908371	29.4599991	1.0000000
106.4916687	29.4599991	1.0000000
106.4925003	29.4599991	1.0000000
106.4933319	29.4599991	1.0000000
106.4941635	29.4599991	1.0000000
106.4950027	29.4599991	1.0000000
106.4958344	29.4599991	1.0000000
106.4966660	29.4599991	1.0000000
106.4908371	29.4608326	1.0000000
106.4916687	29.4608326	1.0000000
106.4925003	29.4608326	1.0000000
106.4933319	29.4608326	1.0000000
106.4941635	29.4608326	1.0000000
106.4950027	29.4608326	1.0000000
106.4958344	29.4608326	1.0000000
106.4966660	29.4608326	1.0000000
107.5100021	29.4608326	1.0000000
106.4916687	29.4616661	1.0000000
106.4925003	29.4616661	1.0000000
106.4933319	29.4616661	1.0000000
106.4941635	29.4616661	1.0000000
106.4950027	29.4616661	1.0000000
106.4958344	29.4616661	1.0000000
106.4966660	29.4616661	1.0000000
107.5083313	29.4616661	1.0000000
107.5091629	29.4616661	1.0000000
106.4916687	29.4624996	1.0000000
106.4925003	29.4624996	1.0000000
106.4933319	29.4624996	1.0000000
106.4941635	29.4624996	1.0000000
106.4950027	29.4624996	1.0000000
106.4958344	29.4624996	1.0000000
106.4966660	29.4624996	1.0000000
106.4916687	29.4633331	1.0000000
106.4925003	29.4633331	1.0000000
106.4933319	29.4633331	1.0000000
106.4941635	29.4633331	1.0000000
106.4950027	29.4633331	1.0000000
106.4958344	29.4633331	1.0000000
106.4966660	29.4633331	1.0000000
106.5299988	29.4633331	1.0000000
106.4916687	29.4641666	1.0000000
106.4925003	29.4641666	1.0000000
106.4933319	29.4641666	1.0000000
106.4941635	29.4641666	1.0000000
106.4950027	29.4641666	1.0000000
106.4958344	29.4641666	1.0000000
106.4966660	29.4641666	1.0000000
106.4933319	29.4650002	1.0000000
106.4941635	29.4650002	1.0000000
106.4950027	29.4650002	1.0000000
106.4958344	29.4650002	1.0000000
106.4966660	29.4650002	1.0000000
106.4933319	29.4658337	1.0000000
106.4941635	29.4658337	1.0000000
106.4950027	29.4658337	1.0000000
106.4958344	29.4658337	1.0000000
106.4966660	29.4658337	1.0000000
106.4925003	29.4666672	1.0000000
106.4933319	29.4666672	1.0000000
106.4941635	29.4666672	1.0000000
106.4950027	29.4666672	1.0000000
106.4958344	29.4666672	1.0000000
106.4966660	29.4666672	1.0000000
106.4974976	29.4666672	1.0000000
106.4925003	29.4675007	1.0000000
106.4933319	29.4675007	1.0000000
106.4941635	29.4675007	1.0000000
106.4950027	29.4675007	1.0000000
106.4958344	29.4675007	1.0000000
106.4966660	29.4675007	1.0000000
106.4974976	29.4675007	1.0000000
106.4933319	29.4683342	1.0000000
106.4941635	29.4683342	1.0000000
106.4950027	29.4683342	1.0000000
106.4958344	29.4683342	1.0000000
106.4966660	29.4683342	1.0000000
106.4974976	29.4683342	1.0000000
106.4925003	29.4691658	1.0000000
106.4933319	29.4691658	1.0000000
106.4941635	29.4691658	1.0000000
106.4950027	29.4691658	1.0000000
106.4958344	29.4691658	1.0000000
106.4966660	29.4691658	1.0000000
106.4974976	29.4691658	1.0000000
106.4925003	29.4699993	1.0000000
106.4941635	29.4699993	1.0000000
106.4950027	29.4699993	1.0000000
106.4958344	29.4699993	1.0000000
106.4966660	29.4699993	1.0000000
106.4974976	29.4699993	1.0000000
106.4933319	29.4708328	1.0000000
106.4941635	29.4708328	1.0000000
106.4950027	29.4708328	1.0000000
106.4958344	29.4708328	1.0000000
106.4966660	29.4708328	1.0000000
106.4974976	29.4708328	1.0000000
106.5350037	29.4708328	1.0000000
106.4925003	29.4716663	1.0000000
106.4933319	29.4716663	1.0000000
106.4941635	29.4716663	1.0000000
106.4950027	29.4716663	1.0000000
106.4958344	29.4716663	1.0000000
106.4966660	29.4716663	1.0000000
106.4983368	29.4716663	1.0000000
106.5333328	29.4716663	1.0000000
106.5341644	29.4716663	1.0000000
106.5350037	29.4716663	1.0000000
106.5358353	29.4716663	1.0000000
106.5400009	29.4716663	1.0000000
106.5408325	29.4716663	1.0000000
106.4925003	29.4724998	1.0000000
106.4933319	29.4724998	1.0000000
106.4941635	29.4724998	1.0000000
106.4950027	29.4724998	1.0000000
106.4958344	29.4724998	1.0000000
106.4966660	29.4724998	1.0000000
106.4974976	29.4724998	1.0000000
106.4983368	29.4724998	1.0000000
106.5283356	29.4724998	1.0000000
106.5299988	29.4724998	1.0000000
106.5308304	29.4724998	1.0000000
106.5325012	29.4724998	1.0000000
106.5333328	29.4724998	1.0000000
106.5341644	29.4724998	1.0000000
106.5350037	29.4724998	1.0000000
106.5358353	29.4724998	1.0000000
106.5391693	29.4724998	1.0000000
106.5400009	29.4724998	1.0000000
106.5408325	29.4724998	1.0000000
106.5416641	29.4724998	1.0000000
106.4941635	29.4733334	1.0000000
106.4950027	29.4733334	1.0000000
106.4958344	29.4733334	1.0000000
106.4966660	29.4733334	1.0000000
106.4974976	29.4733334	1.0000000
106.4983368	29.4733334	1.0000000
106.4991684	29.4733334	1.0000000
106.5274963	29.4733334	1.0000000
106.5283356	29.4733334	1.0000000
106.5291672	29.4733334	1.0000000
106.5299988	29.4733334	1.0000000
106.5308304	29.4733334	1.0000000
106.5316696	29.4733334	1.0000000
106.5325012	29.4733334	1.0000000
106.5333328	29.4733334	1.0000000
106.5341644	29.4733334	1.0000000
106.5350037	29.4733334	1.0000000
106.5358353	29.4733334	1.0000000
106.5366669	29.4733334	1.0000000
106.5374985	29.4733334	1.0000000
106.5383301	29.4733334	1.0000000
106.5391693	29.4733334	1.0000000
106.5400009	29.4733334	1.0000000
106.5408325	29.4733334	1.0000000
106.5416641	29.4733334	1.0000000
106.4950027	29.4741669	1.0000000
106.4958344	29.4741669	1.0000000
106.4966660	29.4741669	1.0000000
106.4974976	29.4741669	1.0000000
106.4983368	29.4741669	1.0000000
106.4991684	29.4741669	1.0000000
106.5241699	29.4741669	1.0000000
106.5250015	29.4741669	1.0000000
106.5266647	29.4741669	1.0000000
106.5274963	29.4741669	1.0000000
106.5283356	29.4741669	1.0000000
106.5291672	29.4741669	1.0000000
106.5299988	29.4741669	1.0000000
106.5308304	29.4741669	1.0000000
106.5316696	29.4741669	1.0000000
106.5325012	29.4741669	1.0000000
106.5333328	29.4741669	1.0000000
106.5341644	29.4741669	1.0000000
106.5350037	29.4741669	1.0000000
106.5358353	29.4741669	1.0000000
106.5366669	29.4741669	1.0000000
106.5374985	29.4741669	1.0000000
106.5383301	29.4741669	1.0000000
106.5391693	29.4741669	1.0000000
106.5400009	29.4741669	1.0000000
106.5408325	29.4741669	1.0000000
106.5416641	29.4741669	1.0000000
106.4933319	29.4750004	1.0000000
106.4941635	29.4750004	1.0000000
106.4950027	29.4750004	1.0000000
106.4958344	29.4750004	1.0000000
106.4966660	29.4750004	1.0000000
106.4974976	29.4750004	1.0000000
106.4983368	29.4750004	1.0000000
106.4991684	29.4750004	1.0000000
106.5000000	29.4750004	1.0000000
106.5183334	29.4750004	1.0000000
106.5199966	29.4750004	1.0000000
106.5216675	29.4750004	1.0000000
106.5224991	29.4750004	1.0000000
106.5233307	29.4750004	1.0000000
106.5241699	29.4750004	1.0000000
106.5250015	29.4750004	1.0000000
106.5266647	29.4750004	1.0000000
106.5274963	29.4750004	1.0000000
106.5283356	29.4750004	1.0000000
106.5291672	29.4750004	1.0000000
106.5299988	29.4750004	1.0000000
106.5308304	29.4750004	1.0000000
106.5316696	29.4750004	1.0000000
106.5325012	29.4750004	1.0000000
106.5333328	29.4750004	1.0000000
106.5341644	29.4750004	1.0000000
106.5350037	29.4750004	1.0000000
106.5358353	29.4750004	1.0000000
106.5366669	29.4750004	1.0000000
106.5374985	29.4750004	1.0000000
106.5383301	29.4750004	1.0000000
106.5391693	29.4750004	1.0000000
106.5400009	29.4750004	1.0000000
106.5408325	29.4750004	1.0000000
106.5416641	29.4750004	1.0000000
106.4941635	29.4758339	1.0000000
106.4950027	29.4758339	1.0000000
106.4958344	29.4758339	1.0000000
106.4966660	29.4758339	1.0000000
106.4974976	29.4758339	1.0000000
106.4983368	29.4758339	1.0000000
106.4991684	29.4758339	1.0000000
106.5000000	29.4758339	1.0000000
106.5008316	29.4758339	1.0000000
106.5191650	29.4758339	1.0000000
106.5199966	29.4758339	1.0000000
106.5208359	29.4758339	1.0000000
106.5216675	29.4758339	1.0000000
106.5224991	29.4758339	1.0000000
106.5233307	29.4758339	1.0000000
106.5241699	29.4758339	1.0000000
106.5250015	29.4758339	1.0000000
106.5266647	29.4758339	1.0000000
106.5274963	29.4758339	1.0000000
106.5283356	29.4758339	1.0000000
106.5291672	29.4758339	1.0000000
106.5299988	29.4758339	1.0000000
106.5308304	29.4758339	1.0000000
106.5316696	29.4758339	1.0000000
106.5325012	29.4758339	1.0000000
106.5333328	29.4758339	1.0000000
106.5341644	29.4758339	1.0000000
106.5350037	29.4758339	1.0000000
106.5358353	29.4758339	1.0000000
106.5366669	29.4758339	1.0000000
106.5374985	29.4758339	1.0000000
106.5383301	29.4758339	1.0000000
106.5391693	29.4758339	1.0000000
106.5400009	29.4758339	1.0000000
106.5408325	29.4758339	1.0000000
106.5416641	29.4758339	1.0000000
106.5425034	29.4758339	1.0000000
106.5433350	29.4758339	1.0000000
106.5441666	29.4758339	1.0000000
106.4941635	29.4766674	1.0000000
106.4950027	29.4766674	1.0000000
106.4958344	29.4766674	1.0000000
106.4966660	29.4766674	1.0000000
106.4974976	29.4766674	1.0000000
106.4983368	29.4766674	1.0000000
106.4991684	29.4766674	1.0000000
106.5000000	29.4766674	1.0000000
106.5008316	29.4766674	1.0000000
106.5016632	29.4766674	1.0000000
106.5191650	29.4766674	1.0000000
106.5199966	29.4766674	1.0000000
106.5208359	29.4766674	1.0000000
106.5216675	29.4766674	1.0000000
106.5224991	29.4766674	1.0000000
106.5233307	29.4766674	1.0000000
106.5241699	29.4766674	1.0000000
106.5266647	29.4766674	1.0000000
106.5274963	29.4766674	1.0000000
106.5283356	29.4766674	1.0000000
106.5291672	29.4766674	1.0000000
106.5299988	29.4766674	1.0000000
106.5308304	29.4766674	1.0000000
106.5316696	29.4766674	1.0000000
106.5325012	29.4766674	1.0000000
106.5333328	29.4766674	1.0000000
106.5341644	29.4766674	1.0000000
106.5350037	29.4766674	1.0000000
106.5358353	29.4766674	1.0000000
106.5366669	29.4766674	1.0000000
106.5374985	29.4766674	1.0000000
106.5383301	29.4766674	1.0000000
106.5391693	29.4766674	1.0000000
106.5400009	29.4766674	1.0000000
106.5408325	29.4766674	1.0000000
106.5416641	29.4766674	1.0000000
106.5425034	29.4766674	1.0000000
106.5433350	29.4766674	1.0000000
106.5441666	29.4766674	1.0000000
106.5449982	29.4766674	1.0000000
106.5466690	29.4766674	1.0000000
106.4941635	29.4775009	1.0000000
106.4950027	29.4775009	1.0000000
106.4958344	29.4775009	1.0000000
106.4966660	29.4775009	1.0000000
106.4974976	29.4775009	1.0000000
106.4983368	29.4775009	1.0000000
106.4991684	29.4775009	1.0000000
106.5000000	29.4775009	1.0000000
106.5008316	29.4775009	1.0000000
106.5016632	29.4775009	1.0000000
106.5025024	29.4775009	1.0000000
106.5175018	29.4775009	1.0000000
106.5183334	29.4775009	1.0000000
106.5191650	29.4775009	1.0000000
106.5199966	29.4775009	1.0000000
106.5208359	29.4775009	1.0000000
106.5216675	29.4775009	1.0000000
106.5224991	29.4775009	1.0000000
106.5233307	29.4775009	1.0000000
106.5241699	29.4775009	1.0000000
106.5250015	29.4775009	1.0000000
106.5258331	29.4775009	1.0000000
106.5266647	29.4775009	1.0000000
106.5274963	29.4775009	1.0000000
106.5283356	29.4775009	1.0000000
106.5291672	29.4775009	1.0000000
106.5299988	29.4775009	1.0000000
106.5308304	29.4775009	1.0000000
106.5316696	29.4775009	1.0000000
106.5325012	29.4775009	1.0000000
106.5333328	29.4775009	1.0000000
106.5341644	29.4775009	1.0000000
106.5350037	29.4775009	1.0000000
106.5358353	29.4775009	1.0000000
106.5366669	29.4775009	1.0000000
106.5374985	29.4775009	1.0000000
106.5383301	29.4775009	1.0000000
106.5391693	29.4775009	1.0000000
106.5400009	29.4775009	1.0000000
106.5408325	29.4775009	1.0000000
106.5416641	29.4775009	1.0000000
106.5425034	29.4775009	1.0000000
106.5433350	29.4775009	1.0000000
106.5441666	29.4775009	1.0000000
106.5449982	29.4775009	1.0000000
106.5458298	29.4775009	1.0000000
106.5466690	29.4775009	1.0000000
106.5475006	29.4775009	1.0000000
106.4941635	29.4783325	1.0000000
106.4950027	29.4783325	1.0000000
106.4958344	29.4783325	1.0000000
106.4966660	29.4783325	1.0000000
106.4974976	29.4783325	1.0000000
106.4983368	29.4783325	1.0000000
106.4991684	29.4783325	1.0000000
106.5000000	29.4783325	1.0000000
106.5008316	29.4783325	1.0000000
106.5016632	29.4783325	1.0000000
106.5025024	29.4783325	1.0000000
106.5033340	29.4783325	1.0000000
106.5158310	29.4783325	1.0000000
106.5166702	29.4783325	1.0000000
106.5175018	29.4783325	1.0000000
106.5183334	29.4783325	1.0000000
106.5191650	29.4783325	1.0000000
106.5199966	29.4783325	1.0000000
106.5208359	29.4783325	1.0000000
106.5216675	29.4783325	1.0000000
106.5224991	29.4783325	1.0000000
106.5233307	29.4783325	1.0000000
106.5241699	29.4783325	1.0000000
106.5250015	29.4783325	1.0000000
106.5258331	29.4783325	1.0000000
106.5266647	29.4783325	1.0000000
106.5274963	29.4783325	1.0000000
106.5283356	29.4783325	1.0000000
106.5291672	29.4783325	1.0000000
106.5299988	29.4783325	1.0000000
106.5308304	29.4783325	1.0000000
106.5316696	29.4783325	1.0000000
106.5325012	29.4783325	1.0000000
106.5333328	29.4783325	1.0000000
106.5341644	29.4783325	1.0000000
106.5350037	29.4783325	1.0000000
106.5358353	29.4783325	1.0000000
106.5366669	29.4783325	1.0000000
106.5374985	29.4783325	1.0000000
106.5383301	29.4783325	1.0000000
106.5391693	29.4783325	1.0000000
106.5400009	29.4783325	1.0000000
106.5408325	29.4783325	1.0000000
106.5416641	29.4783325	1.0000000
106.5425034	29.4783325	1.0000000
106.5433350	29.4783325	1.0000000
106.5441666	29.4783325	1.0000000
106.5449982	29.4783325	1.0000000
106.5458298	29.4783325	1.0000000
106.5466690	29.4783325	1.0000000
106.5475006	29.4783325	1.0000000
106.4950027	29.4791660	1.0000000
106.4958344	29.4791660	1.0000000
106.4966660	29.4791660	1.0000000
106.4974976	29.4791660	1.0000000
106.4983368	29.4791660	1.0000000
106.4991684	29.4791660	1.0000000
106.5000000	29.4791660	1.0000000
106.5008316	29.4791660	1.0000000
106.5016632	29.4791660	1.0000000
106.5025024	29.4791660	1.0000000
106.5033340	29.4791660	1.0000000
106.5041656	29.4791660	1.0000000
106.5149994	29.4791660	1.0000000
106.5158310	29.4791660	1.0000000
106.5166702	29.4791660	1.0000000
106.5175018	29.4791660	1.0000000
106.5183334	29.4791660	1.0000000
106.5191650	29.4791660	1.0000000
106.5199966	29.4791660	1.0000000
106.5208359	29.4791660	1.0000000
106.5216675	29.4791660	1.0000000
106.5224991	29.4791660	1.0000000
106.5233307	29.4791660	1.0000000
106.5241699	29.4791660	1.0000000
106.5250015	29.4791660	1.0000000
106.5258331	29.4791660	1.0000000
106.5266647	29.4791660	1.0000000
106.5274963	29.4791660	1.0000000
106.5283356	29.4791660	1.0000000
106.5291672	29.4791660	1.0000000
106.5299988	29.4791660	1.0000000
106.5308304	29.4791660	1.0000000
106.5316696	29.4791660	1.0000000
106.5325012	29.4791660	1.0000000
106.5333328	29.4791660	1.0000000
106.5341644	29.4791660	1.0000000
106.5350037	29.4791660	1.0000000
106.5358353	29.4791660	1.0000000
106.5366669	29.4791660	1.0000000
106.5374985	29.4791660	1.0000000
106.5383301	29.4791660	1.0000000
106.5391693	29.4791660	1.0000000
106.5400009	29.4791660	1.0000000
106.5408325	29.4791660	1.0000000
106.5416641	29.4791660	1.0000000
106.5425034	29.4791660	1.0000000
106.5433350	29.4791660	1.0000000
106.5441666	29.4791660	1.0000000
106.5449982	29.4791660	1.0000000
106.5458298	29.4791660	1.0000000
106.5466690	29.4791660	1.0000000
106.5475006	29.4791660	1.0000000
106.5483322	29.4791660	1.0000000
106.4950027	29.4799995	1.0000000
106.4958344	29.4799995	1.0000000
106.4966660	29.4799995	1.0000000
106.4974976	29.4799995	1.0000000
106.4983368	29.4799995	1.0000000
106.4991684	29.4799995	1.0000000
106.5000000	29.4799995	1.0000000
106.5008316	29.4799995	1.0000000
106.5016632	29.4799995	1.0000000
106.5025024	29.4799995	1.0000000
106.5033340	29.4799995	1.0000000
106.5041656	29.4799995	1.0000000
106.5049973	29.4799995	1.0000000
106.5058365	29.4799995	1.0000000
106.5074997	29.4799995	1.0000000
106.5116653	29.4799995	1.0000000
106.5133362	29.4799995	1.0000000
106.5141678	29.4799995	1.0000000
106.5149994	29.4799995	1.0000000
106.5158310	29.4799995	1.0000000
106.5166702	29.4799995	1.0000000
106.5175018	29.4799995	1.0000000
106.5183334	29.4799995	1.0000000
106.5191650	29.4799995	1.0000000
106.5199966	29.4799995	1.0000000
106.5208359	29.4799995	1.0000000
106.5216675	29.4799995	1.0000000
106.5224991	29.4799995	1.0000000
106.5233307	29.4799995	1.0000000
106.5241699	29.4799995	1.0000000
106.5250015	29.4799995	1.0000000
106.5258331	29.4799995	1.0000000
106.5266647	29.4799995	1.0000000
106.5274963	29.4799995	1.0000000
106.5283356	29.4799995	1.0000000
106.5291672	29.4799995	1.0000000
106.5299988	29.4799995	1.0000000
106.5308304	29.4799995	1.0000000
106.5316696	29.4799995	1.0000000
106.5325012	29.4799995	1.0000000
106.5333328	29.4799995	1.0000000
106.5374985	29.4799995	1.0000000
106.5391693	29.4799995	1.0000000
106.5408325	29.4799995	1.0000000
106.5416641	29.4799995	1.0000000
106.5425034	29.4799995	1.0000000
106.5433350	29.4799995	1.0000000
106.5441666	29.4799995	1.0000000
106.5449982	29.4799995	1.0000000
106.5458298	29.4799995	1.0000000
106.5466690	29.4799995	1.0000000
106.5475006	29.4799995	1.0000000
106.5483322	29.4799995	1.0000000
106.4950027	29.4808331	1.0000000
106.4958344	29.4808331	1.0000000
106.4966660	29.4808331	1.0000000
106.4974976	29.4808331	1.0000000
106.4983368	29.4808331	1.0000000
106.4991684	29.4808331	1.0000000
106.5000000	29.4808331	1.0000000
106.5008316	29.4808331	1.0000000
106.5016632	29.4808331	1.0000000
106.5025024	29.4808331	1.0000000
106.5033340	29.4808331	1.0000000
106.5041656	29.4808331	1.0000000
106.5049973	29.4808331	1.0000000
106.5058365	29.4808331	1.0000000
106.5066681	29.4808331	1.0000000
106.5074997	29.4808331	1.0000000
106.5083313	29.4808331	1.0000000
106.5116653	29.4808331	1.0000000
106.5124969	29.4808331	1.0000000
106.5133362	29.4808331	1.0000000
106.5141678	29.4808331	1.0000000
106.5149994	29.4808331	1.0000000
106.5158310	29.4808331	1.0000000
106.5166702	29.4808331	1.0000000
106.5175018	29.4808331	1.0000000
106.5183334	29.4808331	1.0000000
106.5191650	29.4808331	1.0000000
106.5199966	29.4808331	1.0000000
106.5208359	29.4808331	1.0000000
106.5216675	29.4808331	1.0000000
106.5224991	29.4808331	1.0000000
106.5233307	29.4808331	1.0000000
106.5241699	29.4808331	1.0000000
106.5250015	29.4808331	1.0000000
106.5258331	29.4808331	1.0000000
106.5266647	29.4808331	1.0000000
106.5274963	29.4808331	1.0000000
106.5283356	29.4808331	1.0000000
106.5425034	29.4808331	1.0000000
106.5441666	29.4808331	1.0000000
106.5449982	29.4808331	1.0000000
106.5458298	29.4808331	1.0000000
106.5466690	29.4808331	1.0000000
106.5475006	29.4808331	1.0000000
106.5483322	29.4808331	1.0000000
106.5491638	29.4808331	1.0000000
107.4908371	29.4808331	1.0000000
107.4916687	29.4808331	1.0000000
106.4958344	29.4816666	1.0000000
106.4966660	29.4816666	1.0000000
106.4974976	29.4816666	1.0000000
106.4983368	29.4816666	1.0000000
106.4991684	29.4816666	1.0000000
106.5000000	29.4816666	1.0000000
106.5008316	29.4816666	1.0000000
106.5016632	29.4816666	1.0000000
106.5025024	29.4816666	1.0000000
106.5033340	29.4816666	1.0000000
106.5041656	29.4816666	1.0000000
106.5049973	29.4816666	1.0000000
106.5058365	29.4816666	1.0000000
106.5066681	29.4816666	1.0000000
106.5074997	29.4816666	1.0000000
106.5083313	29.4816666	1.0000000
106.5091629	29.4816666	1.0000000
106.5100021	29.4816666	1.0000000
106.5108337	29.4816666	1.0000000
106.5116653	29.4816666	1.0000000
106.5124969	29.4816666	1.0000000
106.5133362	29.4816666	1.0000000
106.5141678	29.4816666	1.0000000
106.5149994	29.4816666	1.0000000
106.5158310	29.4816666	1.0000000
106.5166702	29.4816666	1.0000000
106.5175018	29.4816666	1.0000000
106.5183334	29.4816666	1.0000000
106.5191650	29.4816666	1.0000000
106.5199966	29.4816666	1.0000000
106.5208359	29.4816666	1.0000000
106.5216675	29.4816666	1.0000000
106.5224991	29.4816666	1.0000000
106.5233307	29.4816666	1.0000000
106.5241699	29.4816666	1.0000000
106.5425034	29.4816666	1.0000000
106.5433350	29.4816666	1.0000000
106.5441666	29.4816666	1.0000000
106.5449982	29.4816666	1.0000000
106.5458298	29.4816666	1.0000000
106.5466690	29.4816666	1.0000000
106.5475006	29.4816666	1.0000000
106.5483322	29.4816666	1.0000000
106.5491638	29.4816666	1.0000000
107.4899979	29.4816666	1.0000000
107.4908371	29.4816666	1.0000000
106.4966660	29.4825001	1.0000000
106.4974976	29.4825001	1.0000000
106.4983368	29.4825001	1.0000000
106.4991684	29.4825001	1.0000000
106.5000000	29.4825001	1.0000000
106.5008316	29.4825001	1.0000000
106.5016632	29.4825001	1.0000000
106.5025024	29.4825001	1.0000000
106.5033340	29.4825001	1.0000000
106.5041656	29.4825001	1.0000000
106.5049973	29.4825001	1.0000000
106.5058365	29.4825001	1.0000000
106.5066681	29.4825001	1.0000000
106.5074997	29.4825001	1.0000000
106.5083313	29.4825001	1.0000000
106.5091629	29.4825001	1.0000000
106.5100021	29.4825001	1.0000000
106.5108337	29.4825001	1.0000000
106.5116653	29.4825001	1.0000000
106.5124969	29.4825001	1.0000000
106.5133362	29.4825001	1.0000000
106.5141678	29.4825001	1.0000000
106.5149994	29.4825001	1.0000000
106.5158310	29.4825001	1.0000000
106.5166702	29.4825001	1.0000000
106.5175018	29.4825001	1.0000000
106.5183334	29.4825001	1.0000000
106.5191650	29.4825001	1.0000000
106.5199966	29.4825001	1.0000000
106.5208359	29.4825001	1.0000000
106.5216675	29.4825001	1.0000000
106.5224991	29.4825001	1.0000000
106.5433350	29.4825001	1.0000000
106.5441666	29.4825001	1.0000000
106.5449982	29.4825001	1.0000000
106.5458298	29.4825001	1.0000000
106.5466690	29.4825001	1.0000000
106.5475006	29.4825001	1.0000000
106.5483322	29.4825001	1.0000000
106.5491638	29.4825001	1.0000000
107.4883347	29.4825001	1.0000000
107.4891663	29.4825001	1.0000000
107.4899979	29.4825001	1.0000000
107.4908371	29.4825001	1.0000000
106.4983368	29.4833336	1.0000000
106.4991684	29.4833336	1.0000000
106.5000000	29.4833336	1.0000000
106.5008316	29.4833336	1.0000000
106.5016632	29.4833336	1.0000000
106.5025024	29.4833336	1.0000000
106.5033340	29.4833336	1.0000000
106.5041656	29.4833336	1.0000000
106.5049973	29.4833336	1.0000000
106.5058365	29.4833336	1.0000000
106.5066681	29.4833336	1.0000000
106.5074997	29.4833336	1.0000000
106.5083313	29.4833336	1.0000000
106.5091629	29.4833336	1.0000000
106.5100021	29.4833336	1.0000000
106.5108337	29.4833336	1.0000000
106.5116653	29.4833336	1.0000000
106.5124969	29.4833336	1.0000000
106.5133362	29.4833336	1.0000000
106.5141678	29.4833336	1.0000000
106.5149994	29.4833336	1.0000000
106.5158310	29.4833336	1.0000000
106.5166702	29.4833336	1.0000000
106.5175018	29.4833336	1.0000000
106.5183334	29.4833336	1.0000000
106.5191650	29.4833336	1.0000000
106.5199966	29.4833336	1.0000000
106.5208359	29.4833336	1.0000000
106.5216675	29.4833336	1.0000000
106.5224991	29.4833336	1.0000000
106.5433350	29.4833336	1.0000000
106.5441666	29.4833336	1.0000000
106.5449982	29.4833336	1.0000000
106.5458298	29.4833336	1.0000000
106.5466690	29.4833336	1.0000000
106.5475006	29.4833336	1.0000000
106.5483322	29.4833336	1.0000000
106.5491638	29.4833336	1.0000000
107.4875031	29.4833336	1.0000000
107.4883347	29.4833336	1.0000000
107.4891663	29.4833336	1.0000000
107.4899979	29.4833336	1.0000000
106.4983368	29.4841671	1.0000000
106.4991684	29.4841671	1.0000000
106.5000000	29.4841671	1.0000000
106.5008316	29.4841671	1.0000000
106.5016632	29.4841671	1.0000000
106.5025024	29.4841671	1.0000000
106.5033340	29.4841671	1.0000000
106.5041656	29.4841671	1.0000000
106.5049973	29.4841671	1.0000000
106.5058365	29.4841671	1.0000000
106.5066681	29.4841671	1.0000000
106.5074997	29.4841671	1.0000000
106.5083313	29.4841671	1.0000000
106.5091629	29.4841671	1.0000000
106.5100021	29.4841671	1.0000000
106.5108337	29.4841671	1.0000000
106.5116653	29.4841671	1.0000000
106.5124969	29.4841671	1.0000000
106.5133362	29.4841671	1.0000000
106.5141678	29.4841671	1.0000000
106.5149994	29.4841671	1.0000000
106.5158310	29.4841671	1.0000000
106.5166702	29.4841671	1.0000000
106.5175018	29.4841671	1.0000000
106.5199966	29.4841671	1.0000000
106.5441666	29.4841671	1.0000000
106.5449982	29.4841671	1.0000000
106.5458298	29.4841671	1.0000000
106.5466690	29.4841671	1.0000000
106.5475006	29.4841671	1.0000000
106.5483322	29.4841671	1.0000000
106.5491638	29.4841671	1.0000000
106.5500031	29.4841671	1.0000000
107.4858322	29.4841671	1.0000000
107.4866638	29.4841671	1.0000000
107.4875031	29.4841671	1.0000000
107.4883347	29.4841671	1.0000000
106.5000000	29.4850006	1.0000000
106.5008316	29.4850006	1.0000000
106.5016632	29.4850006	1.0000000
106.5025024	29.4850006	1.0000000
106.5033340	29.4850006	1.0000000
106.5041656	29.4850006	1.0000000
